CompanyCode,YearEnding,Months,Quarter,Sales,Expenses,EBIDTA,Interest,Depreciation,Extraordinary,OPM,Tax,PATRAW,PAT,Equity,Reserves,EPS,NPM,Ext_Flag,Q1 EPS Growth,Q1 Sales Growth,Q2 EPS,Q2 EPS Growth,Q2 Sales,Q2 Sales Growth
17027967.000000,2023-12-31,3.000000,3.000000,413418000.000000,264395000.000000,149023000.000000,57827000.000000,9233000.000000,0.000000,81963000.000000,19677000.000000,62286000.000000,62286000.000000,326093000.000000,0.000000,0.191007,15.066107,0.000000,104.49035941763603,69.94343686798099,,,,
14090057.000000,2023-12-31,3.000000,3.000000,23300000.000000,3200000.000000,20100000.000000,17000000.000000,200000.000000,0.000000,2500000.000000,-5900000.000000,8400000.000000,8400000.000000,240000000.000000,0.000000,0.035000,36.051502,0.000000,52.727272727272755,-2.9166666666666665,,,,
14540001.000000,2023-12-31,3.000000,3.000000,101963000.000000,20973000.000000,80990000.000000,15000.000000,2978000.000000,0.000000,77997000.000000,13914000.000000,64083000.000000,64083000.000000,59665000.000000,0.000000,1.074047,62.849269,0.000000,114.19546761147137,72.4299460538109,,,,
17023986.000000,2023-12-31,3.000000,3.000000,856855000.000000,791413000.000000,65442000.000000,25742000.000000,8772000.000000,0.000000,30928000.000000,5750000.000000,25178000.000000,25178000.000000,952070000.000000,0.000000,0.026446,2.938420,0.000000,-37.77564323143744,18.188689759430833,,,,
17020011.000000,2023-12-31,3.000000,3.000000,648000.000000,419000.000000,229000.000000,0.000000,33000.000000,0.000000,196000.000000,62000.000000,134000.000000,134000.000000,5000000.000000,0.000000,0.026800,20.679012,0.000000,112.53507951356407,80.50139275766016,,,,
16490248.000000,2023-12-31,3.000000,3.000000,201914000.000000,249113000.000000,-47199000.000000,25276000.000000,11893000.000000,0.000000,-84368000.000000,0.000000,-84368000.000000,-84368000.000000,64993000.000000,0.000000,-1.298109,-41.784126,0.000000,12.616391676765154,2.4985786224821314,,,,
15540014.000000,2023-12-31,3.000000,3.000000,3500000.000000,15322000.000000,-11822000.000000,0.000000,89000.000000,0.000000,-11911000.000000,0.000000,-11911000.000000,-11911000.000000,19000000.000000,0.000000,-0.626895,-340.314286,0.000000,-6086.416948448469,-76.3017130475997,,,,
15520014.000000,2023-12-31,3.000000,3.000000,9000.000000,769000.000000,-760000.000000,0.000000,0.000000,0.000000,-760000.000000,0.000000,-760000.000000,-760000.000000,10000000.000000,0.000000,-0.076000,-8444.444444,0.000000,-308.60215053763443,-78.04878048780488,,,,
14094449.000000,2023-12-31,3.000000,3.000000,5853000.000000,4504000.000000,1349000.000000,0.000000,5000.000000,0.000000,1344000.000000,349000.000000,995000.000000,995000.000000,75000000.000000,0.000000,0.013267,16.999829,0.000000,105.71674806090205,16.873003194888177,,,,
15050038.000000,2023-12-31,3.000000,3.000000,85706000.000000,91938000.000000,-6232000.000000,3695000.000000,2105000.000000,0.000000,-12032000.000000,309000.000000,-12341000.000000,-12341000.000000,106958000.000000,0.000000,-0.115382,-14.399225,0.000000,-176.76609105180535,11.260255478242808,,,,
13520154.000000,2023-12-31,3.000000,3.000000,225000.000000,2298000.000000,-2073000.000000,0.000000,38000.000000,0.000000,-2111000.000000,0.000000,-2111000.000000,-2111000.000000,2490000.000000,0.000000,-0.847791,-938.222222,0.000000,-2538.7500000000005,,,,,
12520107.000000,2023-12-31,3.000000,3.000000,85629000.000000,78535000.000000,7094000.000000,3623000.000000,6560000.000000,0.000000,-3089000.000000,5000.000000,-3094000.000000,-3094000.000000,50406000.000000,0.000000,-0.061382,-3.613262,0.000000,-737.938144329897,3.991887493624153,,,,
12070026.000000,2023-12-31,3.000000,3.000000,31275000.000000,9568200.000000,21706800.000000,0.000000,45154900.000000,0.000000,-23448100.000000,-4323000.000000,-19125100.000000,-19125100.000000,265705400.000000,0.000000,-0.071979,-61.151399,0.000000,81.75191357684628,-64.59661078345917,,,,
16610195.000000,2023-12-31,3.000000,3.000000,37383000.000000,30482000.000000,6901000.000000,4928000.000000,830000.000000,0.000000,1143000.000000,413000.000000,730000.000000,730000.000000,62750000.000000,0.000000,0.011633,1.952759,0.000000,439.5348837209303,2.3294645789992336,,,,
16490352.000000,2023-12-31,3.000000,3.000000,0.000000,1922000.000000,-1922000.000000,0.000000,2327000.000000,42077000.000000,-4249000.000000,0.000000,-4249000.000000,-4249000.000000,271000000.000000,0.000000,-0.015679,-inf,0.000000,54.517233997002776,-100.0,,,,
16090048.000000,2023-12-31,3.000000,3.000000,376099000.000000,343555000.000000,32544000.000000,5560000.000000,13935000.000000,0.000000,13049000.000000,5058000.000000,7991000.000000,7991000.000000,129119000.000000,0.000000,0.061889,2.124707,0.000000,512.7597646554747,34.875506098282585,,,,
15040022.000000,2023-12-31,3.000000,3.000000,2144900000.000000,2021100000.000000,123800000.000000,11900000.000000,11800000.000000,0.000000,100100000.000000,25700000.000000,74400000.000000,74400000.000000,270400000.000000,0.000000,0.275148,3.468693,0.000000,-73.44753747323341,12.369027661357922,,,,
14094638.000000,2023-12-31,3.000000,3.000000,256001000.000000,179765000.000000,76236000.000000,13400000.000000,2164000.000000,0.000000,60672000.000000,14251000.000000,46421000.000000,46421000.000000,124468000.000000,0.000000,0.372955,18.133132,0.000000,-86.3110452330401,-86.43487706655363,,,,
14090282.000000,2023-12-31,3.000000,3.000000,597602000.000000,521177000.000000,76425000.000000,20889000.000000,26065000.000000,0.000000,29471000.000000,4502000.000000,24969000.000000,24969000.000000,265181000.000000,0.000000,0.094158,4.178199,0.000000,-37.53138292057253,-4.227532569100662,,,,
12070103.000000,2023-12-31,3.000000,3.000000,253354000.000000,237123000.000000,16231000.000000,7739000.000000,14885000.000000,0.000000,-6393000.000000,-1833000.000000,-4560000.000000,-4560000.000000,205207000.000000,0.000000,-0.022221,-1.799853,0.000000,-120.37806676498191,12.029184169798807,,,,
10670032.000000,2023-12-31,3.000000,3.000000,178854000.000000,221914000.000000,-43060000.000000,22340000.000000,17392000.000000,0.000000,-82792000.000000,-19275000.000000,-63517000.000000,-63517000.000000,59725000.000000,0.000000,-1.063491,-35.513324,0.000000,-127.68134750442674,-33.65900340506977,,,,
11250727.000000,2023-12-31,3.000000,3.000000,351353000.000000,286969000.000000,64384000.000000,5139000.000000,1325000.000000,0.000000,57920000.000000,16851000.000000,41069000.000000,41069000.000000,348881000.000000,0.000000,0.117716,11.688814,0.000000,-44.857378513784965,1.1675851862089617,,,,
14060276.000000,2023-12-31,3.000000,3.000000,1487000.000000,443000.000000,1044000.000000,450000.000000,1000.000000,0.000000,593000.000000,138000.000000,455000.000000,455000.000000,30001000.000000,0.000000,0.015166,30.598521,0.000000,-77.23861930965482,-66.08120437956204,,,,
14550007.000000,2023-12-31,3.000000,3.000000,77928000.000000,90771000.000000,-12843000.000000,5926000.000000,1078000.000000,0.000000,-19847000.000000,0.000000,-19847000.000000,-19847000.000000,47131000.000000,0.000000,-0.421103,-25.468381,0.000000,-750.508030154048,-51.550871957474584,,,,
14093690.000000,2023-12-31,3.000000,3.000000,2578000.000000,2090000.000000,488000.000000,0.000000,0.000000,0.000000,488000.000000,0.000000,488000.000000,488000.000000,100382000.000000,0.000000,0.004861,18.929403,0.000000,-68.81789137380191,-33.82956878850102,,,,
