CompanyName,ISIN,NSECode,BSECode,Date,MFList,BTTDate,CompanyCode
Greaves Cotton Ltd.,INE224A01026,GREAVESCOT,501455,2023-12-31,True,2024-02-01,13540001.000000
Swaraj Engines Ltd.,INE277A01016,SWARAJENG,500407,2023-12-15,True,2024-02-01,13540006.000000
Kirloskar Oil Engines Ltd.,INE146L01010,KIRLOSENG,533293,2023-12-31,True,2024-02-01,13540020.000000
Tide Water Oil Company India Ltd.,INE484C01030,TIDEWATER,590005,2023-12-31,True,2024-02-01,13550006.000000
Gulf Oil Lubricants India Ltd.,INE635Q01029,GULFOILLUB,538567,2023-12-31,True,2024-02-01,13550044.000000
Disa India Ltd.,INE131C01011,,500068,2023-12-31,True,2024-02-01,13560001.000000
Electrosteel Castings Ltd.,INE086A01029,ELECTCAST,500128,2023-12-31,True,2024-02-01,13560002.000000
M M Forgings Ltd.,INE227C01017,MMFL,522241,2023-12-31,True,2024-02-01,13560065.000000
PTC Industries Ltd.,INE596F01018,PTCIL,539006,2023-12-31,True,2024-02-01,13560076.000000
Alicon Castalloy Ltd.,INE062D01024,ALICON,531147,2023-12-31,True,2024-02-01,13560079.000000
Rolex Rings Ltd.,INE645S01016,ROLEXRINGS,543325,2023-12-31,True,2024-02-01,13570109.000000
Uniparts India Ltd.,INE244O01017,UNIPARTS,543689,2023-12-31,True,2024-02-01,13570120.000000
Ador Welding Ltd.,INE045A01017,ADORWELD,517041,2023-12-31,True,2024-02-01,13580001.000000
Kirloskar Brothers Ltd.,INE732A01036,KIRLOSBROS,500241,2023-12-31,True,2024-02-01,13600003.000000
WPIL Ltd.,INE765D01014,,505872,2023-12-31,True,2024-02-01,13600004.000000
Dynamatic Technologies Ltd.,INE221B01012,DYNAMATECH,505242,2023-12-31,True,2024-02-01,13610004.000000
Kirloskar Pneumatic Company Ltd.,INE811A01020,KIRLPNU,505283,2023-12-31,True,2024-02-01,13610009.000000
Kennametal India Ltd.,INE717A01029,KENNAMET,505890,2023-12-31,True,2024-02-01,13620012.000000
Wendt (India) Ltd.,INE274C01019,WENDT,505412,2023-12-31,True,2024-02-01,13620015.000000
Ion Exchange (India) Ltd.,INE570A01022,IONEXCHANG,500214,2023-12-31,True,2024-02-01,13630002.000000
Choice International Ltd.,INE102B01014,CHOICEIN,531358,2023-12-31,True,2024-02-01,14010085.000000
Responsive Industries Ltd.,INE688D01026,RESPONIND,505509,2023-12-31,True,2024-02-01,14010233.000000
Sequent Scientific Ltd.,INE807F01027,SEQUENT,512529,2023-12-31,True,2024-02-01,14010276.000000
Fedbank Financial Services Ltd.,INE007N01010,FEDFINA,544027,2023-12-31,True,2024-02-01,14010385.000000
ICRA Ltd.,INE725G01011,ICRA,532835,2023-12-31,True,2024-02-01,14010386.000000
Aditya Birla Money Ltd.,INE865C01022,BIRLAMONEY,532974,2023-12-31,True,2024-02-01,14010479.000000
Dhani Services Ltd.,INE274G01010,DHANI,532960,2023-12-31,True,2024-02-01,14010497.000000
Edelweiss Financial Services Ltd.,INE532F01054,EDELWEISS,532922,2023-12-31,True,2024-02-01,14010601.000000
Religare Enterprises Ltd.,INE621H01010,RELIGARE,532915,2023-12-31,True,2024-02-01,14010630.000000
PTC India Financial Services Ltd.,INE560K01014,PFS,533344,2023-12-31,True,2024-02-01,14010634.000000
5Paisa Capital Ltd.,INE618L01018,5PAISA,540776,2023-12-31,True,2024-02-01,14010689.000000
Spandana Sphoorty Financial Ltd.,INE572J01011,SPANDANA,542759,2023-12-31,True,2024-02-01,14011027.000000
Ujjivan Financial Services Ltd.,INE334L01012,UJJIVAN,539874,2023-12-31,True,2024-02-01,14011114.000000
Sastasundar Ventures Ltd.,INE019J01013,SASTASUNDR,533259,2023-12-31,True,2024-02-01,14011115.000000
Karnataka Bank Ltd.,INE614B01018,KTKBANK,532652,2023-12-31,True,2024-02-01,14030036.000000
South Indian Bank Ltd.,INE683A01023,SOUTHBANK,532218,2023-12-31,True,2024-02-01,14030046.000000
Jammu & Kashmir Bank Ltd.,INE168A01041,J&KBANK,532209,2023-12-31,True,2024-02-01,14030069.000000
DCB Bank Ltd.,INE503A01015,DCBBANK,532772,2023-12-31,True,2024-02-01,14030104.000000
IFCI Ltd.,INE039A01010,IFCI,500106,2023-12-31,True,2024-02-01,14040003.000000
Indian Renewable Energy Development Agency Ltd.,INE202E01016,IREDA,544026,2023-12-31,True,2024-02-01,14040027.000000
Sundaram Finance Holdings Ltd.,INE202Z01029,SUNDARMHLD,,2023-12-31,True,2024-02-01,14060001.030000
Optiemus Infracom Ltd.,INE350C01017,OPTIEMUS,530135,2023-12-31,True,2024-02-01,14060224.000000
Arman Financial Services Ltd.,INE109C01017,ARMANFIN,531179,2023-12-31,True,2024-02-01,14060338.000000
Paisalo Digital Ltd.,INE420C01059,PAISALO,532900,2023-12-31,True,2024-02-01,14060475.000000
Satin Creditcare Network Ltd.,INE836B01017,SATIN,539404,2023-12-31,True,2024-02-01,14060507.000000
Best Agrolife Ltd.,INE052T01013,BESTAGRO,539660,2023-12-31,True,2024-02-01,14060540.000000
Ganesh Housing Corporation Ltd.,INE460C01014,GANESHHOUC,526367,2023-12-31,True,2024-02-01,14080010.000000
GIC Housing Finance Ltd.,INE289B01019,GICHSGFIN,511676,2023-12-31,True,2024-02-01,14080020.000000
Repco Home Finance Ltd.,INE612J01015,REPCOHOME,535322,2023-12-31,True,2024-02-01,14080146.000000
Gufic BioSciences Ltd.,INE742B01025,GUFICBIO,509079,2023-12-31,True,2024-02-01,14090030.000000
Apollo Pipes Ltd.,INE126J01016,APOLLOPIPE,531761,2023-12-31,True,2024-02-01,14090239.000000
Jio Financial Services Ltd.,INE758E01017,JIOFIN,543940,2023-12-31,True,2024-02-01,14090813.000000
India Shelter Finance Corporation Ltd.,INE922K01024,INDIASHLTR,544044,2023-12-31,True,2024-02-01,14091143.000000
Suryoday Small Finance Bank Ltd.,INE428Q01011,SURYODAY,543279,2023-12-31,True,2024-02-01,14091655.000000
IRB InvIT Fund,INE183W23014,IRBINVIT,540526,2023-12-31,True,2024-02-01,14094822.000000
Share India Securities Ltd.,INE932X01018,SHAREINDIA,540725,2023-12-31,True,2024-02-01,14094873.000000
Indostar Capital Finance Ltd.,INE896L01010,INDOSTAR,541336,2023-12-31,True,2024-02-01,14094914.000000
Embassy Office Parks REIT,INE041025011,EMBASSY,542602,2023-12-15,True,2024-02-01,14094977.000000
India Infrastructure Trust,INE05KD23015,,542543,2023-12-15,True,2024-02-01,14094980.000000
Utkarsh Small Finance Bank Ltd.,INE735W01017,UTKARSHBNK,543942,2023-12-31,True,2024-02-01,14095259.000000
Fusion Micro Finance Ltd.,INE139R01012,FUSION,543652,2023-12-31,True,2024-02-01,14095338.000000
Fino Payments Bank Ltd.,INE02NC01014,FINOPB,543386,2023-12-31,True,2024-02-01,14095395.000000
Anand Rathi Wealth Ltd.,INE463V01026,ANANDRATHI,543415,2023-12-31,True,2024-02-01,14095422.000000
Prudent Corporate Advisory Services Ltd.,INE00F201020,PRUDENT,543527,2023-12-31,True,2024-02-01,14095481.000000
Nexus Select Trust REIT,INE0NDH25011,NXST,543913,2023-12-31,True,2024-02-01,14095554.000000
SBFC Finance Ltd.,INE423Y01016,SBFC,543959,2023-12-31,True,2024-02-01,14095569.000000
NRB Bearings Ltd.,INE349A01021,NRBBEARING,530367,2023-12-31,True,2024-02-01,14510021.000000
NAVA Ltd.,INE725A01022,NAVA,513023,2023-12-31,True,2024-02-01,14520017.000000
Maithan Alloys Ltd.,INE683C01011,MAITHANALL,590078,2023-12-31,True,2024-02-01,14520022.000000
Eveready Industries India Ltd.,INE128A01029,EVEREADY,531508,2023-12-31,True,2024-02-01,14530003.000000
GKW Ltd.,INE528A01020,GKWLIMITED,504704,2023-12-31,True,2024-02-01,14540001.000000
Sundaram-Clayton Ltd.,INE0Q3R01026,SUNCLAY,544066,2023-12-31,True,2024-02-01,14540038.000000
Vesuvius India Ltd.,INE386A01015,VESUVIUS,520113,2023-12-31,True,2024-02-01,14550014.000000
Sterling Tools Ltd.,INE334A01023,STERTOOLS,530759,2023-12-31,True,2024-02-01,14550018.000000
GFL Ltd.,INE538A01037,GFLLIMITED,500173,2023-12-31,True,2024-02-01,14560002.000000
Inox India Ltd.,INE616N01034,INOXINDIA,544046,2023-12-31,True,2024-02-01,14560021.010000
Confidence Petroleum India Ltd.,INE552D01024,CONFIPET,526829,2023-12-31,True,2024-02-01,14560025.000000
Borosil Ltd.,INE02PY01013,BOROLTD,543212,2023-12-31,True,2024-02-01,14580080.000000
Cosmo First Ltd.,INE757A01017,COSMOFIRST,508814,2023-12-31,True,2024-02-01,14590004.000000
Uflex Ltd.,INE516A01017,UFLEX,500148,2023-12-31,True,2024-02-01,14590006.000000
Garware Hi-Tech Films Ltd.,INE291A01017,GRWRHITECH,500655,2023-12-31,True,2024-02-01,14590007.000000
Huhtamaki India Ltd.,INE275B01026,HUHTAMAKI,509820,2023-12-31,True,2024-02-01,14590014.000000
Jai Corp Ltd.,INE070D01027,JAICORPLTD,512237,2023-12-31,True,2024-02-01,14590090.000000
Balmer Lawrie & Company Ltd.,INE164A01016,BALMLAWRIE,523319,2023-12-31,True,2024-02-01,14600021.000000
Apcotex Industries Ltd.,INE116A01032,APCOTEXIND,523694,2023-12-31,True,2024-02-01,14610013.000000
Pix Transmissions Ltd.,INE751B01018,PIXTRANS,500333,2023-12-31,True,2024-02-01,14610023.000000
Tega Industries Ltd.,INE011K01018,TEGA,543413,2023-12-31,True,2024-02-01,14610092.000000
Universal Cables Ltd.,INE279A01012,UNIVCABLES,504212,2023-12-31,True,2024-02-01,15050009.000000
R R Kabel Ltd.,INE777K01022,RRKABEL,543981,2023-12-31,True,2024-02-01,15050085.000000
Vindhya Telelinks Ltd.,INE707A01012,VINDHYATEL,517015,2023-12-31,True,2024-02-01,15060007.000000
Shukra Jewellery Ltd.,INE344E01016,,523790,2023-12-31,True,2024-02-01,15070017.000000
Thangamayil Jewellery Ltd.,INE085J01014,THANGAMAYL,533158,2023-12-15,True,2024-02-01,15070160.000000
Senco Gold Ltd.,INE602W01019,SENCO,543936,2023-12-15,True,2024-02-01,15070579.000000
GOCL Corporation Ltd.,INE077F01035,GOCLCORP,506480,2023-12-31,True,2024-02-01,15080002.000000
Premier Explosives Ltd.,INE863B01011,PREMEXPLN,526247,2023-12-31,True,2024-02-01,15080008.000000
Sandur Manganese & Iron Ores Ltd.,INE149K01016,SANDUMA,504918,2023-12-31,True,2024-02-01,15100024.000000
Gujarat Mineral Development Corporation Ltd.,INE131A01031,GMDCLTD,532181,2023-12-31,True,2024-02-01,15110037.000000
MOIL Ltd.,INE490G01020,MOIL,533286,2023-12-31,True,2024-02-01,15110040.000000
The Orissa Minerals Development Company Ltd.,INE725E01024,ORISSAMINE,590086,2023-12-31,True,2024-02-01,15110056.000000
Jindal Drilling & Industries Ltd.,INE742C01031,JINDRILL,511034,2023-12-31,True,2024-02-01,15120003.000000
Reliance Infrastructure Ltd.,INE036A01016,RELINFRA,500390,2023-12-31,True,2024-02-01,15130003.000000
Gujarat Industries Power Company Ltd.,INE162A01010,GIPCL,517300,2023-12-31,True,2024-02-01,15130009.000000
Reliance Power Ltd.,INE614G01033,RPOWER,532939,2023-12-31,True,2024-02-01,15130035.000000
PTC India Ltd.,INE877F01012,PTC,532524,2023-12-31,True,2024-02-01,15130047.000000
Jaiprakash Power Ventures Ltd.,INE351F01018,JPPOWER,532627,2023-12-31,True,2024-02-01,15130060.000000
RattanIndia Power Ltd.,INE399K01017,RTNPOWER,533122,2023-12-31,True,2024-02-01,15130185.000000
KPI Green Energy Ltd.,INE542W01017,KPIGREEN,542323,2023-12-31,True,2024-02-01,15130846.000000
Inox Wind Energy Ltd.,INE0FLR01028,IWEL,543297,2023-12-31,True,2024-02-01,15131058.000000
Mahanagar Telephone Nigam Ltd.,INE153A01019,MTNL,500108,2023-12-15,True,2024-02-01,15140011.000000
GE Power India Ltd.,INE878A01011,GEPIL,532309,2023-12-31,True,2024-02-01,15150010.000000
Voltamp Transformers Ltd.,INE540H01012,VOLTAMP,532757,2023-12-31,True,2024-02-01,15150025.000000
India Grid Trust,INE219X23014,INDIGRID,540565,2023-12-15,True,2024-02-01,15150124.000000
RailTel Corporation of India Ltd.,INE0DD101019,RAILTEL,543265,2023-12-31,True,2024-02-01,15200031.000000
Sadbhav Engineering Ltd.,INE226H01026,SADBHAV,532710,2023-12-31,True,2024-02-01,15210023.000000
Ramky Infrastructure Ltd.,INE874I01013,RAMKY,533262,2023-12-31,True,2024-02-01,15210030.000000
Sadbhav Infrastructure Project Ltd.,INE764L01010,SADBHIN,539346,2023-12-31,True,2024-02-01,15210280.000000
Arvind SmartSpaces Ltd.,INE034S01021,ARVSMART,539301,2023-12-31,True,2024-02-01,15210337.000000
MEP Infrastructure Developers Ltd.,INE776I01010,MEP,539126,2023-12-31,True,2024-02-01,15210578.000000
SJS Enterprises Ltd.,INE284S01014,SJS,543387,2023-12-31,True,2024-02-01,15210842.000000
Vardhman Special Steels Ltd.,INE050M01012,VSSL,534392,2023-12-31,True,2024-02-01,15510147.000000
Lloyds Engineering Works Ltd.,INE093R01011,LLOYDSENGG,539992,2023-12-31,True,2024-02-01,15510582.000000
Mukand Ltd.,INE304A01026,MUKANDLTD,500460,2023-12-31,True,2024-02-01,15520004.000000
Sunflag Iron & Steel Company Ltd.,INE947A01014,SUNFLAG,500404,2023-12-31,True,2024-02-01,15520008.000000
Tinplate Company of India Ltd.,INE422C01014,TINPLATE,504966,2023-12-31,True,2024-02-01,15550005.000000
Maharashtra Seamless Ltd.,INE271B01025,MAHSEAMLES,500265,2023-12-31,True,2024-02-01,15570003.000000
Surya Roshni Ltd.,INE335A01020,SURYAROSNI,500336,2023-12-31,True,2024-02-01,15580010.000000
Rajratan Global Wire Ltd.,INE451D01029,RAJRATAN,517522,2023-12-31,True,2024-02-01,15580066.000000
Rama Steel Tubes Ltd.,INE230R01035,RAMASTEEL,539309,2023-12-31,True,2024-02-01,15580093.000000
JTL Industries Ltd.,INE391J01024,JTLIND,534600,2023-12-31,True,2024-02-01,15580122.000000
Hi-Tech Pipes Ltd.,INE106T01025,HITECH,543411,2023-12-31,True,2024-02-01,15580141.000000
Venus Pipes & Tubes Ltd.,INE0JA001018,VENUSPIPES,543528,2023-12-31,True,2024-02-01,15580185.000000
Kalyani Steels Ltd.,INE907A01026,KSL,500235,2023-12-31,True,2024-02-01,15600003.000000
Indian Metals & Ferro Alloys Ltd.,INE919H01018,IMFA,533047,2023-12-31,True,2024-02-01,15620001.000000
Kirloskar Ferrous Industries Ltd.,INE884B01025,KIRLFER,500245,2023-12-31,True,2024-02-01,15620002.000000
Tata Metaliks Ltd.,INE056C01010,TATAMETALI,513434,2023-12-31,True,2024-02-01,15620008.000000
Sarda Energy & Minerals Ltd.,INE385C01021,SARDAEN,504614,2023-12-31,True,2024-02-01,15620015.000000
Shivalik Bimetal Controls Ltd.,INE386D01027,SBCL,513097,2023-12-31,True,2024-02-01,15620016.000000
Kamdhenu Ltd.,INE390H01012,KAMDHENU,532741,2023-12-31,True,2024-02-01,15630005.000000
Arvind Ltd.,INE034A01011,ARVIND,500101,2023-12-31,True,2024-02-01,16010001.000000
Bombay Dyeing & Manufacturing Company Ltd.,INE032A01023,BOMDYEING,500020,2023-12-31,True,2024-02-01,16010003.000000
Ganesha Ecosphere Ltd.,INE845D01014,GANECOS,514167,2023-12-31,True,2024-02-01,16020019.000000
Rajapalayam Mills Ltd.,INE296E01026,,532503,2023-12-31,True,2024-02-01,16030002.000000
Indo Count Industries Ltd.,INE483B01026,ICIL,521016,2023-12-31,True,2024-02-01,16030008.000000
Ambika Cotton Mills Ltd.,INE540G01014,AMBIKCO,531978,2023-12-31,True,2024-02-01,16030178.000000
Siyaram Silk Mills Ltd.,INE076B01028,SIYSIL,503811,2023-12-31,True,2024-02-01,16040024.000000
Himatsingka Seide Ltd.,INE049A01027,HIMATSEIDE,514043,2023-12-15,True,2024-02-01,16050003.000000
Sai Silks (Kalamandir) Ltd.,INE438K01021,KALAMANDIR,543989,2023-12-31,True,2024-02-01,16050061.000000
Arvind Fashions Ltd.,INE955V01021,ARVINDFASN,542484,2023-12-31,True,2024-02-01,16070063.000000
Gokaldas Exports Ltd.,INE887G01027,GOKEX,532630,2023-12-31,True,2024-02-01,16070075.000000
Kewal Kiran Clothing Ltd.,INE401H01017,KKCL,532732,2023-12-31,True,2024-02-01,16070083.000000
S P Apparels Ltd.,INE212I01016,SPAL,540048,2023-12-31,True,2024-02-01,16070220.000000
Nahar Spinning Mills Ltd.,INE290A01027,NAHARSPING,500296,2023-12-31,True,2024-02-01,16080002.000000
Rupa & Company Ltd.,INE895B01021,RUPA,533552,2023-12-31,True,2024-02-01,16080043.000000
Dollar Industries Ltd.,INE325C01035,DOLLAR,541403,2023-12-31,True,2024-02-01,16080078.000000
Heubach Colorants India Ltd.,INE492A01029,HEUBACHIND,506390,2023-12-31,True,2024-02-01,16090007.000000
Sudarshan Chemical Industries Ltd.,INE659A01023,SUDARSCHEM,506655,2023-12-31,True,2024-02-01,16090011.000000
Kiri Industries Ltd.,INE415I01015,KIRIINDUS,532967,2023-12-31,True,2024-02-01,16090072.000000
Ami Organics Ltd.,INE00FF01017,AMIORG,543349,2023-12-31,True,2024-02-01,16090108.000000
Nitin Spinners Ltd.,INE229H01012,NITINSPIN,532698,2023-12-31,True,2024-02-01,16490210.000000
PDS Ltd.,INE111Q01021,PDSL,538730,2023-12-31,True,2024-02-01,16490453.000000
TCNS Clothing Co. Ltd.,INE778U01029,TCNSBRANDS,541700,2023-12-31,True,2024-02-01,16490518.000000
GHCL Textiles Ltd.,INE0PA801013,GHCLTEXTIL,543918,2023-12-31,True,2024-02-01,16491082.000000
Khadim India Ltd.,INE834I01025,KHADIM,540775,2023-12-31,True,2024-02-01,16510037.000000
Redtape Ltd.,INE0LXT01019,REDTAPE,543957,2023-12-31,True,2024-02-01,16510164.000000
Andhra Paper Ltd.,INE435A01028,ANDHRAPAP,502330,2023-12-31,True,2024-02-01,16530001.000000
Orient Paper & Industries Ltd.,INE592A01026,ORIENTPPR,502420,2023-12-31,True,2024-02-01,16530009.000000
West Coast Paper Mills Ltd.,INE976A01021,WSTCSTPAPR,500444,2023-12-31,True,2024-02-01,16530021.000000
Tamil Nadu Newsprint And Papers Ltd.,INE107A01015,TNPL,531426,2023-12-31,True,2024-02-01,16530078.000000
Emami Paper Mills Ltd.,INE830C01026,EMAMIPAP,533208,2023-12-31,True,2024-02-01,16530114.000000
Venky's (India) Ltd.,INE398A01010,VENKEYS,523261,2023-12-31,True,2024-02-01,16540002.000000
Kovai Medical Center and Hospital Ltd.,INE177F01017,KOVAI,523323,2023-12-31,True,2024-02-01,16550003.000000
Indraprastha Medical Corporation Ltd.,INE681B01017,INDRAMEDCO,532150,2023-12-31,True,2024-02-01,16550035.000000
Barbeque-Nation Hospitality Ltd.,INE382M01027,BARBEQUE,543283,2023-12-15,True,2024-02-01,16550096.000000
Jupiter Life Line Hospitals Ltd.,INE682M01012,JLHL,543980,2023-12-31,True,2024-02-01,16550184.000000
Healthcare Global Enterprises Ltd.,INE075I01017,HCG,539787,2023-12-31,True,2024-02-01,16550204.000000
Yatharth Hospital & Trauma Care Services Ltd.,INE0JO301016,YATHARTH,543950,2023-12-31,True,2024-02-01,16550285.000000
Thyrocare Technologies Ltd.,INE594H01019,THYROCARE,539871,2023-12-31,True,2024-02-01,16550390.000000
Shalby Ltd.,INE597J01018,SHALBY,540797,2023-12-31,True,2024-02-01,16550439.000000
Krsnaa Diagnostics Ltd.,INE08LI01020,KRSNAA,543328,2023-12-31,True,2024-02-01,16550609.000000
Oriental Hotels Ltd.,INE750A01020,ORIENTHOT,500314,2023-12-31,True,2024-02-01,16560008.000000
Shipping Corporation of India Ltd.,INE109A01011,SCI,523598,2023-12-31,True,2024-02-01,16580017.000000
Seamec Ltd.,INE497B01018,SEAMECLTD,526807,2023-12-31,True,2024-02-01,16580018.000000
Transport Corporation of India Ltd.,INE688A01022,TCI,532349,2023-12-31,True,2024-02-01,16590001.000000
Allcargo Gati Ltd.,INE152B01027,GATI,532345,2023-12-31,True,2024-02-01,16590029.000000
Bajaj Electricals Ltd.,INE193E01025,BAJAJELEC,500031,2023-12-31,True,2024-02-01,16610002.000000
Thomas Cook (India) Ltd.,INE332A01027,THOMASCOOK,500413,2023-12-31,True,2024-02-01,16610005.000000
Shaily Engineering Plastics Ltd.,INE151G01028,SHAILY,501423,2023-12-31,True,2024-02-01,16610014.000000
MSTC Ltd.,INE255X01014,MSTCLTD,542597,2023-12-31,True,2024-02-01,16610125.000000
Galaxy Cloud Kitchens Ltd.,INE403B01016,,506186,2023-12-31,True,2024-02-01,16610211.000000
Taj GVK Hotels & Resorts Ltd.,INE586B01026,TAJGVK,532390,2023-12-31,True,2024-02-01,16620007.000000
Samhi Hotels Ltd.,INE08U801020,SAMHI,543984,2023-12-15,True,2024-02-01,16620676.000000
Garden Reach Shipbuilders & Engineers Ltd.,INE382Z01011,GRSE,542011,2023-12-31,True,2024-02-01,16680001.000000
Gateway Distriparks Ltd.,INE079J01017,GATEWAY,543489,2023-12-31,True,2024-02-01,16690076.000000
City Online Services Ltd.,INE158C01014,,538674,2023-12-31,True,2024-02-01,16690230.000000
JSW Infrastructure Ltd.,INE880J01026,JSWINFRA,543994,2023-12-31,True,2024-02-01,16690356.000000
CARE Ratings Ltd.,INE752H01013,CARERATING,534804,2023-12-31,True,2024-02-01,16690363.000000
Matrimony.com Ltd.,INE866R01028,MATRIMONY,540704,2023-12-31,True,2024-02-01,16690584.000000
Honasa Consumer Ltd.,INE0J5401028,HONASA,544014,2023-12-31,True,2024-02-01,16691717.000000
eMudhra Ltd.,INE01QM01018,EMUDHRA,543533,2023-12-31,True,2024-02-01,16691754.000000
Dreamfolks Services Ltd.,INE0JS101016,DREAMFOLKS,543591,2023-12-31,True,2024-02-01,16691769.000000
Radiant Cash Management Services Ltd.,INE855R01021,RADIANTCMS,543732,2023-12-31,True,2024-02-01,16691786.000000
Kesoram Industries Ltd.,INE087A01019,KESORAMIND,502937,2023-12-31,True,2024-02-01,17010011.000000
Technocraft Industries (India) Ltd.,INE545H01011,TIIL,532804,2023-12-31,True,2024-02-01,17010090.000000
TCPL Packaging Ltd.,INE822C01015,TCPLPACK,523301,2023-12-31,True,2024-02-01,17020001.000000
Jain Irrigation Systems Ltd.,INE175A01038,JISLJALEQS,500219,2023-12-31,True,2024-02-01,17020012.000000
Hindustan Oil Exploration Company Ltd.,INE345A01011,HINDOILEXP,500186,2023-12-31,True,2024-02-01,17020035.000000
Navneet Education Ltd.,INE060A01024,NAVNETEDUL,508989,2023-12-31,True,2024-02-01,17020037.000000
MPS Ltd.,INE943D01017,MPSLTD,532440,2023-12-31,True,2024-02-01,17020158.000000
Vimta Labs Ltd.,INE579C01029,VIMTALABS,524394,2023-12-31,True,2024-02-01,17020229.000000
Wim Plast Ltd.,INE015B01018,,526586,2023-12-31,True,2024-02-01,17020249.000000
Faze Three Ltd.,INE963C01033,FAZE3Q,530079,2023-12-31,True,2024-02-01,17020313.000000
Strides Pharma Science Ltd.,INE939A01011,STAR,532531,2023-12-31,True,2024-02-01,17020557.000000
Gulshan Polyols Ltd.,INE255D01024,GULPOLY,532457,2023-12-31,True,2024-02-01,17024331.000000
LT Foods Ltd.,INE818H01020,LTFOODS,532783,2023-12-31,True,2024-02-01,17024837.000000
Time Technoplast Ltd.,INE508G01029,TIMETECHNO,532856,2023-12-31,True,2024-02-01,17024927.000000
Va Tech Wabag Ltd.,INE956G01038,WABAG,533269,2023-12-31,True,2024-02-01,17025082.000000
TVS Supply Chain Solutions Ltd.,INE395N01027,TVSSCS,543965,2023-12-31,True,2024-02-01,17025156.000000
Dishman Carbogen Amcis Ltd.,INE385W01011,DCAL,540701,2023-12-31,True,2024-02-01,17025327.000000
IIFL Securities Ltd.,INE489L01022,IIFLSEC,542773,2023-12-15,True,2024-02-01,17025336.000000
Mahindra Logistics Ltd.,INE766P01016,MAHLOG,540768,2023-12-31,True,2024-02-01,17025512.000000
Techno Electric & Engineering Company Ltd.,INE285K01026,TECHNOE,542141,2023-12-31,True,2024-02-01,17027639.000000
AGS Transact Technologies Ltd.,INE583L01014,AGSTRA,543451,2023-12-31,True,2024-02-01,17027911.000000
Gravita India Ltd.,INE024L01027,GRAVITA,533282,2023-12-31,True,2024-02-01,17027970.000000
IFGL Refractories Ltd.,INE133Y01011,IFGLEXPOR,540774,2023-12-31,True,2024-02-01,17029743.000000
Tips Industries Ltd.,INE716B01029,TIPSINDLTD,532375,2023-12-31,True,2024-02-01,17040012.000000
TV Today Network Ltd.,INE038F01029,TVTODAY,532515,2023-12-31,True,2024-02-01,17040119.000000
Entertainment Network (India) Ltd.,INE265F01028,ENIL,532700,2023-12-31,True,2024-02-01,17040155.000000
Dish TV India Ltd.,INE836F01026,DISHTV,532839,2023-12-31,True,2024-02-01,17040190.000000
Den Networks Ltd.,INE947J01015,DEN,533137,2023-12-31,True,2024-02-01,17040361.000000
Hathway Cable & Datacom Ltd.,INE982F01036,HATHWAY,533162,2023-12-31,True,2024-02-01,17040367.000000
Music Broadcast Ltd.,INE919I01024,RADIOCITY,540366,2023-12-31,True,2024-02-01,17040727.000000
IRM Energy Ltd.,INE07U701015,IRMENERGY,544004,2023-12-31,True,2024-02-01,17060031.000000
Jagran Prakashan Ltd.,INE199G01027,JAGRAN,532705,2023-12-31,True,2024-02-01,17080029.000000
DB Corp Ltd.,INE950I01011,DBCORP,533151,2023-12-31,True,2024-02-01,17080067.000000
DOMS Industries Ltd.,INE321T01012,DOMS,544045,2023-12-31,True,2024-02-01,17080262.000000
Wonderla Holidays Ltd.,INE066O01014,WONDERLA,538268,2023-12-31,True,2024-02-01,17090083.000000
Yatra Online Ltd.,INE0JR601024,YATRA,543992,2023-12-31,True,2024-02-01,17090183.000000
Updater Services Ltd.,INE851I01011,UDS,543996,2023-12-31,True,2024-02-01,17150421.000000
Greenlam Industries Ltd.,INE544R01021,GREENLAM,538979,2023-12-31,True,2024-02-01,17150629.000000
Credo Brands Marketing Ltd.,INE220Q01020,MUFTI,544058,2023-12-31,True,2024-02-01,17150976.000000
Aeroflex Industries Ltd.,INE024001021,AEROFLEX,543972,2023-12-31,True,2024-02-01,17151071.000000
Pricol Ltd.,INE726V01018,PRICOLLTD,540293,2023-12-31,True,2024-02-01,17151572.000000
Inox Green Energy Services Ltd.,INE510W01014,INOXGREEN,543667,2023-12-31,True,2024-02-01,17153232.000000
Antony Waste Handling Cell Ltd.,INE01BK01022,AWHCL,543254,2023-12-31,True,2024-02-01,17154149.000000
CMS Info Systems Ltd.,INE925R01014,CMSINFO,543441,2023-12-31,True,2024-02-01,17154264.000000
Blue Jet Healthcare Ltd,INE0KBH01020,BLUEJET,544009,2023-12-31,True,2024-02-01,17154630.000000
Flair Writing Industries Ltd,INE00Y201027,FLAIR,544030,2023-12-31,True,2024-02-01,17154950.000000
Zaggle Prepaid Ocean Services Ltd.,INE07K301024,ZAGGLE,543985,2023-12-31,True,2024-02-01,17156907.000000
VRL Logistics Ltd.,INE366I01010,VRLLOG,539118,2023-12-31,True,2024-02-01,17160024.000000
Allcargo Terminals Ltd.,INE0NN701020,ATL,543954,2023-12-31,True,2024-02-01,17160402.000000
Transindia Real Estate Ltd.,INE0O3901029,TREL,543955,2023-12-31,True,2024-02-01,17160403.000000
CarTrade Tech Ltd.,INE290S01011,CARTRADE,543333,2023-12-31,True,2024-02-01,17170013.000000
Mindspace Business Parks REIT,INE0CCU25019,MINDSPACE,543217,2023-12-15,True,2024-02-01,17200004.000000
